id,programma,subprogramma,entiteit,project,deelproject,locatie,budget2025,budget2026,budget2027,budget_total,investment_years,start_year,municipality_codes,municipality_names
gip-0464,Grote werken in het wegennet,HOV Limburg,De Werkvennootschap,HOV Hasselt - Maasmechelen (Lijn 2) - Uitvoering werken niet- aannemer,HOV Hasselt - Maasmechelen (Lijn 2) - Uitvoering werken niet-aannemer,"Hasselt, Diepenbeek, Genk, Maasmechelen",0.0,633725.0,0.0,633725.0,2026,2026,71022;71011;71016;73107,Hasselt;Diepenbeek;Genk;Maasmechelen
gip-0465,Grote werken in het wegennet,HOV Limburg,De Werkvennootschap,HOV Hasselt-Maastricht (Lijn 1) - Studiekosten,HOV Hasselt-Maastricht (Lijn 1) - Studiekosten,"Hasselt, Diepenbeek, Bilzen, Lanaken, Maastricht",0.0,600000.0,0.0,600000.0,2026,2026,71022;71011;73006;73042,Hasselt;Diepenbeek;Bilzen;Lanaken
gip-0466,Grote werken in het wegennet,Mechelen Noord,Agentschap Wegen En Verkeer,A1 Mechelen - Conceptstudie Westelijke Ringweg,Studie,Mechelen,0.0,4500000.0,0.0,4500000.0,2026,2026,12025,Mechelen
gip-0467,Grote werken in het wegennet,Noord Zuid Limburg,De Werkvennootschap,HOV Hasselt - Noord-Limburg (Lijn 3) - Studiekosten,HOV Hasselt - Noord-Limburg (Lijn 3) - Studiekosten,"Hasselt,Hechtel-Eksel,Houthalen- Helchteren,Pelt,Zonhoven",0.0,90000.0,0.0,90000.0,2026,2026,71022;72038;72039;72043;71066,Hasselt;Hechtel-Eksel;Houthalen-Helchteren;Pelt;Zonhoven
gip-0468,Grote werken in het wegennet,Noord Zuid Limburg,De Werkvennootschap,Noord Zuid Limburg - Prijsherzieningen en verrekeningen - lopende werven,Noord Zuid Limburg - Prijsherzieningen en verrekeningen - lopende werven,Houthalen-Helchteren,0.0,225000.0,0.0,225000.0,2026,2026,72039,Houthalen-Helchteren
gip-0469,Grote werken in het wegennet,Noord Zuid Limburg,De Werkvennootschap,Noord Zuid Limburg - Studiekosten,Noord Zuid Limburg - Studiekosten,Houthalen-Helchteren,0.0,3832439.0,0.0,3832439.0,2026,2026,72039,Houthalen-Helchteren
gip-0470,Grote werken in het wegennet,Noord Zuid Limburg,De Werkvennootschap,Noord Zuid Limburg - Uitvoering DBFM,Noord Zuid Limburg - Uitvoering DBFM,Houthalen-Helchteren,0.0,3977528.0,0.0,3977528.0,2026,2026,72039,Houthalen-Helchteren
gip-0471,Grote werken in het wegennet,Oostelijke Tangent,Agentschap Wegen En Verkeer,R42 Sint-Niklaas en Temse Oostelijke Tangent,Diverse,"Sint-Niklaas, Temse",0.0,50000.0,0.0,50000.0,2026,2026,46021;46025,Sint-Niklaas;Temse
gip-0472,Grote werken in het wegennet,Oostelijke Tangent,Agentschap Wegen En Verkeer,R42 Sint-Niklaas en Temse Oostelijke Tangent,Studie,"Sint-Niklaas, Temse",0.0,3000000.0,0.0,3000000.0,2026,2026,46021;46025,Sint-Niklaas;Temse
gip-0473,Grote werken in het wegennet,Oosterweel,Leefbaar Antwerpen door Innovatief Samenwerken,Algemeen,algemeen (Compensaties),Antwerpen,0.0,550000.0,0.0,550000.0,2026,2026,11002,Antwerpen
gip-0474,Grote werken in het wegennet,Oosterweel,Leefbaar Antwerpen door Innovatief Samenwerken,Oosterweel algemeen,Oosterweel algemeen (Projectmanagement),Antwerpen,0.0,26757000.0,0.0,26757000.0,2026,2026,11002,Antwerpen
gip-0475,Grote werken in het wegennet,Oosterweel,Leefbaar Antwerpen door Innovatief Samenwerken,Oosterweel Kanaaltunnels & R1,Oosterweel KT & R1 (+LBH),Antwerpen,0.0,1006726000.0,0.0,1006726000.0,2026,2026,11002,Antwerpen
gip-0476,Grote werken in het wegennet,Oosterweel,Leefbaar Antwerpen door Innovatief Samenwerken,Oosterweel voorbereidende werken,Oosterweel voorber. werken,Antwerpen,0.0,8247000.0,0.0,8247000.0,2026,2026,11002,Antwerpen
gip-0477,Grote werken in het wegennet,R4 West Oost,De Werkvennootschap,R4 West Oost - Minder Hinder doorstroming,R4 West Oost - Minder Hinder doorstroming,"Gent,Evergem",0.0,1437356.0,0.0,1437356.0,2026,2026,44021;44019,Gent;Evergem
gip-0478,Grote werken in het wegennet,R4 West Oost,De Werkvennootschap,R4 West Oost - Minder Hinder veer,R4 West Oost - Minder Hinder veer,"Gent,NSP",0.0,1588730.0,0.0,1588730.0,2026,2026,44021,Gent
gip-0479,Grote werken in het wegennet,R4 West Oost,De Werkvennootschap,R4 West Oost - Studiekosten,R4 West Oost - Studiekosten,"Gent,Evergem,Lochristi,Zelzate,NSP",0.0,645000.0,0.0,645000.0,2026,2026,44021;44019;44034;43018,Gent;Evergem;Lochristi;Zelzate
gip-0480,Grote werken in het wegennet,R4 West Oost,De Werkvennootschap,R4 West Oost - Uitvoering werken niet-aannemer,R4 West Oost - Uitvoering werken niet-aannemer,"Gent,Evergem,Lochristi,Zelzate,NSP",0.0,1186847.0,0.0,1186847.0,2026,2026,44021;44019;44034;43018,Gent;Evergem;Lochristi;Zelzate
gip-0481,Grote werken in het wegennet,Rond Ronse,De Werkvennootschap,Rond Ronse - Studiekosten,Rond Ronse - Studiekosten,Ronse,0.0,1300034.0,0.0,1300034.0,2026,2026,45041,Ronse
gip-0482,Grote werken in het wegennet,Rond Ronse,De Werkvennootschap,Rond Ronse - Uitvoering DBFM,Rond Ronse - Uitvoering DBFM,Ronse,0.0,980024.0,0.0,980024.0,2026,2026,45041,Ronse
gip-0483,Grote werken in het wegennet,Tweede Tijsmanstunnel,Leefbaar Antwerpen door Innovatief Samenwerken,Tijsmanstunnel,Tijsmanstunnel,Antwerpen,0.0,7000000.0,0.0,7000000.0,2026,2026,11002,Antwerpen
gip-0484,Grote werken in het wegennet,Viaduct Gentbrugge,De Werkvennootschap,Viaduct Gentbrugge - Studiekosten,Viaduct Gentbrugge - Studiekosten,"Gent,Merelbeke-Melle,Destelbergen,Laarne",0.0,1111160.0,0.0,1111160.0,2026,2026,44021;44013;42010;44043;44040,Gent;Destelbergen;Laarne;Merelbeke;Melle
gip-0485,Grote werken in het wegennet,Werken aan de Ring,De Werkvennootschap,A8 Halle - Studiekosten,A8 Halle - Studiekosten,Halle,0.0,3545000.0,0.0,3545000.0,2026,2026,23027,Halle
gip-0486,Grote werken in het wegennet,Werken aan de Ring,De Werkvennootschap,A8 Halle - Uitvoering werken niet-aannemer,A8 Halle - Uitvoering werken niet-aannemer,Halle,0.0,120000.0,0.0,120000.0,2026,2026,23027,Halle
gip-0487,Grote werken in het wegennet,Werken aan de Ring,De Werkvennootschap,Brabantnet - Luchthaventram,Brabantnet - Luchthaventram,"Machelen, Zaventem",0.0,45010000.0,0.0,45010000.0,2026,2026,23047;23094,Machelen;Zaventem
gip-0488,Grote werken in het wegennet,Werken aan de Ring,De Werkvennootschap,Brabantnet - Prijsherzieningen en verrekeningen - lopende werven,Brabantnet - Prijsherzieningen en verrekeningen - lopende werven,Vlaamse Rand,0.0,2444237.0,0.0,2444237.0,2026,2026,,
gip-0489,Grote werken in het wegennet,Werken aan de Ring,De Werkvennootschap,Brabantnet - Ringtrambus,Brabantnet - Ringtrambus,"Grimbergen, Vilvoorde, Machelen, Zaventem",0.0,1068736.0,0.0,1068736.0,2026,2026,23025;23088;23047;23094,Grimbergen;Vilvoorde;Machelen;Zaventem
gip-0490,Grote werken in het wegennet,Werken aan de Ring,De Werkvennootschap,Brabantnet - Studiekosten,Brabantnet - Studiekosten,Vlaamse Rand,0.0,939866.0,0.0,939866.0,2026,2026,,
gip-0491,Grote werken in het wegennet,Werken aan de Ring,De Werkvennootschap,Brabantnet - Uitvoering werken niet-aannemer Luchthaventram,Brabantnet - Uitvoering werken niet-aannemer Luchthaventram,Vlaamse Rand,0.0,576000.0,0.0,576000.0,2026,2026,,
gip-0492,Grote werken in het wegennet,Werken aan de Ring,De Werkvennootschap,Brabantnet - Uitvoering werken niet-aannemer Ringtrambus,Brabantnet - Uitvoering werken niet-aannemer Ringtrambus,"Grimbergen, Vilvoorde, Machelen, Zaventem",0.0,203916.0,0.0,203916.0,2026,2026,23025;23088;23047;23094,Grimbergen;Vilvoorde;Machelen;Zaventem
gip-0493,Grote werken in het wegennet,Werken aan de Ring,De Werkvennootschap,Mobipunten Vlaamse Rand - Uitvoering werken,Mobipunten Vlaamse Rand - Uitvoering werken,Dilbeek,0.0,6039457.0,0.0,6039457.0,2026,2026,23016,Dilbeek
gip-0494,Grote werken in het wegennet,Werken aan de Ring,De Werkvennootschap,R0-Noord - Viaduct Prijsherzieningen en verrekeningen -lopende werven,R0-Noord - Viaduct Prijsherzieningen en verrekeningen -lopende werven,Vilvoorde,0.0,3474000.0,0.0,3474000.0,2026,2026,23088,Vilvoorde
gip-0495,Grote werken in het wegennet,Werken aan de Ring,De Werkvennootschap,R0-Noord - Fase 1 - N8 SPI + QW-RFN8-F212 Zuidelijk deel,R0-Noord - Fase 1 - N8 SPI + QW-RFN8-F212 Zuidelijk deel,Dilbeek,0.0,26154644.0,0.0,26154644.0,2026,2026,23016,Dilbeek
gip-0496,Grote werken in het wegennet,Werken aan de Ring,De Werkvennootschap,R0-Noord - Fase 1 - Viaduct Vilvoorde,R0-Noord - Fase 1 - Viaduct Vilvoorde,Vilvoorde,0.0,69405667.0,0.0,69405667.0,2026,2026,23088,Vilvoorde
gip-0497,Grote werken in het wegennet,Werken aan de Ring,De Werkvennootschap,R0-Noord - Fase 2 - Zone Zaventem,R0-Noord - Fase 2 - Zone Zaventem,Zaventem,0.0,2500000.0,0.0,2500000.0,2026,2026,23094,Zaventem
gip-0498,Grote werken in het wegennet,Werken aan de Ring,De Werkvennootschap,R0-Noord - QW-FR0 - Ringfietspad- segment N8 - F212- Noordelijk deel,R0-Noord - QW-FR0 - Ringfietspad- segment N8 - F212- Noordelijk deel,R0,0.0,455978.0,0.0,455978.0,2026,2026,,
gip-0499,Grote werken in het wegennet,Werken aan de Ring,De Werkvennootschap,R0-Noord - QW's Prijsherzieningen en verrekeningen - lopende werven,R0-Noord - QW's Prijsherzieningen en verrekeningen - lopende werven,R0,0.0,2761701.0,0.0,2761701.0,2026,2026,,
gip-0500,Grote werken in het wegennet,Werken aan de Ring,De Werkvennootschap,R0-Noord - Studiekosten herinrichting + QW,R0-Noord - Studiekosten herinrichting + QW,R0,0.0,12983977.0,0.0,12983977.0,2026,2026,,
gip-0501,Grote werken in het wegennet,Werken aan de Ring,De Werkvennootschap,R0-Noord - Uitvoering Minder Hinder/ werken niet-aannemer DBFM,R0-Noord - Uitvoering Minder Hinder/ werken niet-aannemer DBFM,R0,0.0,7562295.0,0.0,7562295.0,2026,2026,,
gip-0502,Grote werken in het wegennet,Werken aan de Ring,De Werkvennootschap,R0-Noord - Uitvoering werken niet-aannemer QW's & fase 1,R0-Noord - Uitvoering werken niet-aannemer QW's & fase 1,R0,0.0,3544592.0,0.0,3544592.0,2026,2026,,
gip-0503,Grote werken in het wegennet,Werken aan de Ring,De Werkvennootschap,R0-Oost - Prijsherzieningen en verrekeningen - lopende werven,R0-Oost - Prijsherzieningen en verrekeningen - lopende werven,R0,0.0,3800000.0,0.0,3800000.0,2026,2026,,
gip-0504,Grote werken in het wegennet,Werken aan de Ring,De Werkvennootschap,R0-Oost - QW-F204 - fase 2,R0-Oost - QW-F204 - fase 2,Overijse,0.0,111291.0,0.0,111291.0,2026,2026,23062,Overijse
gip-0505,Grote werken in het wegennet,Werken aan de Ring,De Werkvennootschap,R0-Oost - Studiekosten,R0-Oost - Studiekosten,R0,0.0,2041388.0,0.0,2041388.0,2026,2026,,
gip-0506,Grote werken in het wegennet,Werken aan de Ring,De Werkvennootschap,R0-Oost - Uitvoering werken niet aannemer,R0-Oost - Uitvoering werken niet aannemer,R0,0.0,2310706.0,0.0,2310706.0,2026,2026,,
gip-0507,Investeringen in de regionale luchthavens,Instandhouding luchthaveninfrastructuur,Departement Mobiliteit en Openbare Werken,Instandhouding luchthaveninfrastructuur Antwerpen,Instandhouding luchthaveninfrastructuur Antwerpen,Luchthaven Antwerpen,0.0,15605000.0,0.0,15605000.0,2026,2026,11002,Antwerpen
gip-0508,Investeringen in de regionale luchthavens,Instandhouding luchthaveninfrastructuur,Departement Mobiliteit en Openbare Werken,Instandhouding luchthaveninfrastructuur Oostende,Instandhouding luchthaveninfrastructuur Oostende,Luchthaven Oostende,0.0,6175000.0,0.0,6175000.0,2026,2026,35013,Oostende
gip-0509,Investeringen in duurzaam goederenvervoer,Beloodsingsmiddelen en hydrografie,Agentschap voor Maritieme Dienstverlening en Kust,"Aanpassing, vernieuwing en modernisering uitrusting varende eenheden","Aanpassing, vernieuwing en modernisering uitrusting varende eenheden",Vlaanderen,0.0,1500000.0,0.0,1500000.0,2026,2026,,
gip-0510,Investeringen in duurzaam goederenvervoer,Beloodsingsmiddelen en hydrografie,Agentschap voor Maritieme Dienstverlening en Kust,Bouw schepen i.h.k.v. beloodsing,Implementeren Vlootplan ihkv beloodsing,Vlaanderen,0.0,20000000.0,0.0,20000000.0,2026,2026,,
gip-0511,Investeringen in duurzaam goederenvervoer,Beloodsingsmiddelen en hydrografie,Agentschap voor Maritieme Dienstverlening en Kust,Inzetten vaartuigen van DAB Vloot t.b.v. Survey en Hydrometeo,Inzetten vaartuigen van DAB Vloot t.b.v. Survey en Hydrometeo,Vlaanderen,0.0,1000000.0,0.0,1000000.0,2026,2026,,
gip-0512,Investeringen in duurzaam goederenvervoer,Beloodsingsmiddelen en hydrografie,Agentschap voor Maritieme Dienstverlening en Kust,Project autonoom varen - innovatie,Innovatieprojecten,Vlaanderen,0.0,500000.0,0.0,500000.0,2026,2026,,
gip-0513,Investeringen in duurzaam goederenvervoer,Beloodsingsmiddelen en hydrografie,Agentschap voor Maritieme Dienstverlening en Kust,Uitvoeren van hydrografische lodingen voor de controle van baggerwerken,"Uitvoeren van hydrografische lodingen voor de controle van baggerwerken jachthavens, zeehavens en vaargeulen.",Vlaanderen,0.0,1367000.0,0.0,1367000.0,2026,2026,,
gip-0514,Investeringen in duurzaam goederenvervoer,Beloodsingsmiddelen en hydrografie,Agentschap voor Maritieme Dienstverlening en Kust,Uitvoering MDK innovatietraject: aankoop onbemand peil platform,Uitvoering MDK innovatietraject: aankoop onbemand peil platform,Vlaanderen,0.0,40000.0,0.0,40000.0,2026,2026,,
gip-0515,Investeringen in duurzaam goederenvervoer,Beloodsingsmiddelen en hydrografie,Agentschap voor Maritieme Dienstverlening en Kust,Voorzieningen alternatieve brandstoffen voor de schepen,Voorzieningen alternatieve brandstoffen voor de schepen,Vlaanderen,0.0,650000.0,0.0,650000.0,2026,2026,,
gip-0516,Investeringen in duurzaam goederenvervoer,Digitale transformatie van de binnenvaart,De Vlaamse Waterweg,River Information System (RIS)/scheepvaartmanagement,River Information System (RIS)/scheepvaartmanagement,Vlaanderen,0.0,3089000.0,0.0,3089000.0,2026,2026,,
gip-0517,Investeringen in duurzaam goederenvervoer,Haveninfrastructuur,De Vlaamse Waterweg,Aanleg wachtdok Schelde-Rijnkanaal,Aanleg wachtdok Schelde-Rijnkanaal,Schelde-Rijnkanaal,0.0,523000.0,0.0,523000.0,2026,2026,,
gip-0518,Investeringen in duurzaam goederenvervoer,Overslagmogelijkheden,De Vlaamse Waterweg,Bouwen van laad- en losinstallaties,Bouwen van laad- en losinstallaties,Vlaanderen,0.0,6338000.0,0.0,6338000.0,2026,2026,,
gip-0519,Investeringen in duurzaam goederenvervoer,Overslagmogelijkheden,De Vlaamse Waterweg,Diverse studies & steunmaatregelen ter bevordering binnenvaart,Diverse studies & steunmaatregelen ter bevordering binnenvaart,Vlaanderen,0.0,482500.0,0.0,482500.0,2026,2026,,
gip-0520,Investeringen in duurzaam goederenvervoer,Overslagmogelijkheden,De Vlaamse Waterweg,Diverse studies & steunmaatregelen ter bevordering binnenvaart,Mental shift,Vlaanderen,0.0,520000.0,0.0,520000.0,2026,2026,,
gip-0521,Investeringen in duurzaam goederenvervoer,Programma afstandsbediening,De Vlaamse Waterweg,Investeringen in afstandsbediening van kunstwerken en afstandbedieningscentrales,"Aanpassing algemene systemen (AIS, telemetrie,...)",Vlaanderen,0.0,2550000.0,0.0,2550000.0,2026,2026,,
gip-0522,Investeringen in duurzaam goederenvervoer,Programma afstandsbediening,De Vlaamse Waterweg,Investeringen in afstandsbediening van kunstwerken en afstandbedieningscentrales,Bouw van afstandsbedieningscentrales,Vlaanderen,0.0,1000000.0,0.0,1000000.0,2026,2026,,
gip-0523,Investeringen in duurzaam goederenvervoer,Programma afstandsbediening,De Vlaamse Waterweg,Investeringen in afstandsbediening van kunstwerken en afstandbedieningscentrales,Investeringen in afstandsbediening van kunstwerken en afstandbedieningscentrales,Vlaanderen,0.0,2300000.0,0.0,2300000.0,2026,2026,,
gip-0524,Investeringen in duurzaam goederenvervoer,Programma afstandsbediening,De Vlaamse Waterweg,Investeringen in afstandsbediening van kunstwerken en afstandbedieningscentrales,Re-engineering,Vlaanderen,0.0,7503000.0,0.0,7503000.0,2026,2026,,
gip-0525,Investeringen in duurzaam goederenvervoer,Programma afstandsbediening,De Vlaamse Waterweg,Investeringen in afstandsbediening van kunstwerken en afstandbedieningscentrales,Telematica,Vlaanderen,0.0,2570000.0,0.0,2570000.0,2026,2026,,
gip-0526,Investeringen in duurzaam goederenvervoer,Scheepvaartbegeleiding,Agentschap voor Maritieme Dienstverlening en Kust,"Afname diverse raamcontracten (ICT, consultancy, veiligheidscoördinatie, …)","Afname diverse raamcontracten (ICT, consultancy, veiligheidscoördinatie, …)",Vlaanderen,0.0,300000.0,0.0,300000.0,2026,2026,,
gip-0527,Investeringen in duurzaam goederenvervoer,Scheepvaartbegeleiding,Agentschap voor Maritieme Dienstverlening en Kust,ICT ontwikkeling t.b.v. de afdeling Scheepvaartbegeleiding als National Competent Authority (NCA) en Kustwachtpartner,ICT ontwikkeling tbv de afd Scheepvaartbegeleiding als NCA en Kustwachtpartner,Vlaanderen,0.0,500000.0,0.0,500000.0,2026,2026,,
gip-0528,Investeringen in duurzaam goederenvervoer,Scheepvaartbegeleiding,Agentschap voor Maritieme Dienstverlening en Kust,Instandhouding en structureel onderhoud van bouwkundige infrastructuur afdeling Scheepvaartbegeleiding,Instandhouding en structureel onderhoud van bouwkundige infrastructuur afdeling Scheepvaartbegeleiding,Vlaanderen,0.0,1000000.0,0.0,1000000.0,2026,2026,,
gip-0529,Investeringen in duurzaam goederenvervoer,Scheepvaartbegeleiding,Agentschap voor Maritieme Dienstverlening en Kust,"Uitbreiding en vervangingsinvestering van technische installaties, systemen en infrastructuur tbv verkeersbegeleiding","Uitbreiding en vervangingsinvestering van technische installaties, systemen en infrastructuur tbv verkeersbegeleiding",Vlaanderen,0.0,1500000.0,0.0,1500000.0,2026,2026,,
gip-0530,Investeringen in duurzaam goederenvervoer,Scheepvaartbegeleiding,Agentschap voor Maritieme Dienstverlening en Kust,"Uitbreiding en vervangsinvesteringen van technische installaties tbv maritieme veiligheid (maritieme signalisatie, CCTV, radiocommunicatie, …)","Uitbreiding en vervangsinvesteringen van technische installaties tbv maritieme veiligheid (maritieme signalisatie, CCTV, radiocommunicatie, …)",Vlaanderen,0.0,800000.0,0.0,800000.0,2026,2026,,
gip-0531,Investeringen in duurzaam goederenvervoer,Spoorinvesteringen,Departement Mobiliteit en Openbare Werken,Stationsomgeving Mechelen,Stationsomgeving Mechelen,Mechelen,0.0,1930000.0,0.0,1930000.0,2026,2026,12025,Mechelen
gip-0532,Investeringen in duurzaam goederenvervoer,Terreinontwikkelingen en economische netwerken,De Vlaamse Waterweg,Herontwikkeling Ford Genk,Herontwikkeling Ford Genk,Genk,0.0,2390000.0,0.0,2390000.0,2026,2026,71016,Genk
gip-0533,Investeringen in duurzaam goederenvervoer,Terreinontwikkelingen en economische netwerken,De Vlaamse Waterweg,Overige projectontwikkeling,Overige projectontwikkeling,Vlaanderen,0.0,4077000.0,0.0,4077000.0,2026,2026,,
gip-0534,Investeringen in duurzaam goederenvervoer,Veilig scheepvaartverkeer,De Vlaamse Waterweg,Implementatie regelgeving,Implementatie regelgeving,Vlaanderen,0.0,1900000.0,0.0,1900000.0,2026,2026,,
gip-0535,Investeringen in duurzaam goederenvervoer,Veilig scheepvaartverkeer,De Vlaamse Waterweg,Projecten lig- en wachtplaatsen,Projecten lig- en wachtplaatsen - uitbouw binnenvaartservices,Vlaanderen,0.0,675000.0,0.0,675000.0,2026,2026,,
gip-0536,Investeringen in duurzaam goederenvervoer,Vergroening binnenvaart,De Vlaamse Waterweg,Green Deal Binnenvaart,Green Deal Binnenvaart,Vlaanderen,0.0,550000.0,0.0,550000.0,2026,2026,,
gip-0537,Verkeersveiligheid,"Ingrepen verkeersveiligheid (gevaarlijke punten, schoolroutes,…)",Agentschap Wegen En Verkeer,Aanpassen en vernieuwen signalisatie,Duurzame markeringen,Vlaanderen,0.0,2000000.0,0.0,2000000.0,2026,2026,,
gip-0538,Verkeersveiligheid,"Ingrepen verkeersveiligheid (gevaarlijke punten, schoolroutes,…)",Agentschap Wegen En Verkeer,E40 inrichting parking Boutersem,Boscompensatie,Boutersem,0.0,136196.0,0.0,136196.0,2026,2026,24016,Boutersem
gip-0539,Verkeersveiligheid,"Ingrepen verkeersveiligheid (gevaarlijke punten, schoolroutes,…)",Agentschap Wegen En Verkeer,Gladheidsmeetsystemen langs autosnelwegen,Gladheidsmeetsystemen langs autosnelwegen,Vlaanderen,0.0,300000.0,0.0,300000.0,2026,2026,,
gip-0540,Verkeersveiligheid,"Ingrepen verkeersveiligheid (gevaarlijke punten, schoolroutes,…)",Agentschap Wegen En Verkeer,Handhaving,"Connectiviteit handhavingsinstallaties,Structureel onderhoud handhaving,Mobiele trajectcontrole,Herkeuring en herijking handhavingsinstallaties,Digitalisatie flitspalen RLC en SNC",Vlaanderen,0.0,2108981.0,0.0,2108981.0,2026,2026,,
gip-0541,Verkeersveiligheid,"Ingrepen verkeersveiligheid (gevaarlijke punten, schoolroutes,…)",Agentschap Wegen En Verkeer,Ingrepen/onderhoud beperkt omv. verkeersveiligheid,Ingrepen/onderhoud beperkt omv. verkeersveiligheid,Vlaanderen,0.0,28000000.0,0.0,28000000.0,2026,2026,,
gip-0542,Verkeersveiligheid,"Ingrepen verkeersveiligheid (gevaarlijke punten, schoolroutes,…)",Agentschap Wegen En Verkeer,N115 Merksem Oudebareellei,Diverse,Antwerpen,0.0,15000.0,0.0,15000.0,2026,2026,11002,Antwerpen
gip-0543,Verkeersveiligheid,"Ingrepen verkeersveiligheid (gevaarlijke punten, schoolroutes,…)",Agentschap Wegen En Verkeer,N32 Roeselare rotonde Meensesteenweg - Meiboomlaan,Studie,Roeselare,0.0,200000.0,0.0,200000.0,2026,2026,36015,Roeselare
gip-0544,Verkeersveiligheid,"Ingrepen verkeersveiligheid (gevaarlijke punten, schoolroutes,…)",Agentschap Wegen En Verkeer,N6 Bergensesteenweg (Sint-Pieters-Leeuw),Diverse,Sint-Pieters-Leeuw,0.0,800000.0,0.0,800000.0,2026,2026,23077,Sint-Pieters-Leeuw
gip-0545,Verkeersveiligheid,"Ingrepen verkeersveiligheid (gevaarlijke punten, schoolroutes,…)",Agentschap Wegen En Verkeer,N70 Gent Herinrichting complex R4/N70,Diverse,"Gent, Lochristi",0.0,60000.0,0.0,60000.0,2026,2026,44021;44034,Gent;Lochristi
gip-0546,Verkeersveiligheid,"Ingrepen verkeersveiligheid (gevaarlijke punten, schoolroutes,…)",Agentschap Wegen En Verkeer,N71 Lommel Overkapping Singel thv Stationstraat,Diverse,Lommel,0.0,120000.0,0.0,120000.0,2026,2026,72020,Lommel
gip-0547,Verkeersveiligheid,"Ingrepen verkeersveiligheid (gevaarlijke punten, schoolroutes,…)",Agentschap Wegen En Verkeer,N71 Lommel Overkapping Singel thv Stationstraat,Fase 2,Lommel,0.0,2000000.0,0.0,2000000.0,2026,2026,72020,Lommel
gip-0548,Verkeersveiligheid,"Ingrepen verkeersveiligheid (gevaarlijke punten, schoolroutes,…)",Agentschap Wegen En Verkeer,N9 Melle heraanleg wegvak nabij R4 - doorstroming,Diverse,Melle,0.0,20000.0,0.0,20000.0,2026,2026,44040,Melle
gip-0549,Verkeersveiligheid,"Ingrepen verkeersveiligheid (gevaarlijke punten, schoolroutes,…)",Agentschap Wegen En Verkeer,R30 Brugge kruispunt Gentpoort,fase 1,Brugge,0.0,1000000.0,0.0,1000000.0,2026,2026,31005,Brugge
gip-0550,Verkeersveiligheid,"Ingrepen verkeersveiligheid (gevaarlijke punten, schoolroutes,…)",Agentschap Wegen En Verkeer,R30 Brugge kruispunt Gentpoort,Uitvoering,Brugge,0.0,1500000.0,0.0,1500000.0,2026,2026,31005,Brugge
gip-0551,Verkeersveiligheid,Verkeerslichten,Agentschap Wegen En Verkeer,Verkeerslichten,"Verkeerslichten VRI (incl. actieplan),VLCC randbestekken (tellingen, detectie,...)",Vlaanderen,0.0,13000000.0,0.0,13000000.0,2026,2026,,
gip-0552,Verkeersveiligheid,Verkeersveiligheid op jaagpaden,De Vlaamse Waterweg,Aanleg nieuwe fietsverbinding jaagpad - diverse lokaties Albertkanaal,Aanleg nieuwe fietsverbinding jaagpad - lokale aanpassingen in Beringen en Tessenderlo,Beringen,0.0,361000.0,0.0,361000.0,2026,2026,71004,Beringen
gip-0553,Verkeersveiligheid,Verkeersveiligheid op jaagpaden,De Vlaamse Waterweg,Durme. Aanleg technische wegenis te Lokeren,Durme. Aanleg technische wegenis te Lokeren,Lokeren,0.0,5000.0,0.0,5000.0,2026,2026,46014,Lokeren
gip-0554,Verkeersveiligheid,Verkeersveiligheid op jaagpaden,De Vlaamse Waterweg,Functioneel en recreatief medegebruik van jaagpaden in Vlaanderen,Functioneel en recreatief medegebruik van jaagpaden in Vlaanderen,Vlaanderen,0.0,565000.0,0.0,565000.0,2026,2026,,
gip-0555,Verkeersveiligheid,Verlichting,Agentschap Wegen En Verkeer,Openbare verlichting,"Addenda wegverlichting,Openbare verlichting",Vlaanderen,0.0,14285663.0,0.0,14285663.0,2026,2026,,
gip-0556,Verkeersveiligheid,Wegeninspectie,Agentschap Wegen En Verkeer,Inv. controledispositief meeropbrengsten wegeninsp,Inv. controledispositief meeropbrengsten wegeninsp,Vlaanderen,0.0,1393000.0,0.0,1393000.0,2026,2026,,
gip-0557,Verkeersveiligheid,Winterasfalt,Agentschap Wegen En Verkeer,Winterasfalt,Winterasfalt,Oost-Vlaanderen,0.0,938592.0,0.0,938592.0,2026,2026,,
gip-0558,Waterbeheersing,Divers Waterbeheer,De Vlaamse Waterweg,Herwaardering benedenloop Nielse Scheibeek,Herwaardering benedenloop Nielse Scheibeek,Niel,0.0,1300000.0,0.0,1300000.0,2026,2026,11030,Niel
gip-0559,Waterbeheersing,Divers Waterbeheer,De Vlaamse Waterweg,Optimalisatie infrastructuur waterbeheersing kanaal naar Charleroi,Optimalisatie infrastructuur waterbeheersing kanaal naar Charleroi,Kanaal Brussel-Charleroi,0.0,120000.0,0.0,120000.0,2026,2026,52011;21004,Charleroi;Brussel
gip-0560,Waterbeheersing,Divers Waterbeheer,De Vlaamse Waterweg,Pompcapaciteit Albertkanaal,"Pompcapaciteit Albertkanaal: Hasselt, Diepenbeek en Genk: Bouwen van pompinstallaties en waterkrachtcentrales ter hoogte van de sluizencomplexen",Limburg,0.0,1600000.0,0.0,1600000.0,2026,2026,63046,Limburg
gip-0561,Waterbeheersing,Divers Waterbeheer,De Vlaamse Waterweg,Pompcapaciteit Albertkanaal,Pompcapaciteit Albertkanaal: Wijnegem,Wijnegem,0.0,40300.0,0.0,40300.0,2026,2026,11050,Wijnegem
